Order_ID,Order_Date,Customer_ID,Product,Region,Quantity,Unit_Price,Discount,Category,Sales,Profit
1069,2025-03-10,10081.0,Keyboard,East,5,500.0,0.2,Accessories,2000.0,400.0
1070,2025-03-11,10036.0,Keyboard,West,3,75.0,0.1,Accessories,202.5,40.5
1071,2025-03-12,10050.0,Headphones,South,3,500.0,0.15,Accessories,1275.0,255.0
1072,2025-03-13,10004.0,Monitor,East,1,500.0,0.1,Electronics,450.0,90.0
1073,2025-03-14,10002.0,Keyboard,East,8,75.0,0.05,Accessories,570.0,114.0
1074,2025-03-15,10006.0,Laptop,West,2,100.0,0.0,Electronics,200.0,40.0
1075,2025-03-16,10054.0,Laptop,North,3,800.0,0.2,Electronics,1920.0,384.0
1076,2025-03-17,10004.0,Tablet,North,8,100.0,0.2,Electronics,640.0,128.0
1077,2025-03-18,10054.0,Mouse,South,8,300.0,0.0,Accessories,2400.0,480.0
1078,2025-03-19,10093.0,Keyboard,West,4,50.0,0.0,Accessories,200.0,40.0
1079,2025-03-20,10063.0,Monitor,North,4,300.0,0.05,Electronics,1140.0,228.0
1080,2025-03-21,10018.0,Headphones,West,5,50.0,0.1,Accessories,225.0,45.0
1081,2025-03-22,10090.0,Headphones,North,6,500.0,0.2,Accessories,2400.0,480.0
1082,2025-03-23,10044.0,Monitor,East,5,75.0,0.05,Electronics,356.25,71.25
1083,2025-03-24,10034.0,Printer,North,7,500.0,0.1,Electronics,3150.0,630.0
1084,2025-03-25,10074.0,Webcam,West,2,25.0,0.05,Accessories,47.5,9.5
1085,2025-03-26,10062.0,Mouse,East,7,100.0,0.2,Accessories,560.0,112.0
1086,2025-03-27,10100.0,Headphones,East,7,50.0,0.0,Accessories,350.0,70.0
1087,2025-03-28,10014.0,Keyboard,East,1,300.0,0.0,Accessories,300.0,60.0
1088,2025-03-29,10095.0,Mouse,West,7,75.0,0.1,Accessories,472.5,94.5
1089,2025-03-30,10048.0,Keyboard,South,5,50.0,0.15,Accessories,212.5,42.5
1090,2025-03-31,10015.0,Printer,South,3,300.0,0.1,Electronics,810.0,162.0
1091,2025-04-01,10072.0,Laptop,South,3,100.0,0.15,Electronics,255.0,51.0
1092,2025-04-02,10078.0,Mouse,West,4,500.0,0.05,Accessories,1900.0,380.0
1093,2025-04-03,10087.0,Tablet,East,2,100.0,0.05,Electronics,190.0,38.0
1094,2025-04-04,10062.0,Headphones,South,2,200.0,0.2,Accessories,320.0,64.0
1095,2025-04-05,10040.0,Mouse,West,1,25.0,0.15,Accessories,21.25,4.25
1096,2025-04-06,10085.0,Mouse,South,5,200.0,0.2,Accessories,800.0,160.0
1097,2025-04-07,10080.0,Mouse,North,4,75.0,0.0,Accessories,300.0,60.0
1098,2025-04-08,10082.0,Webcam,South,2,50.0,0.15,Accessories,85.0,17.0
1099,2025-04-09,10053.0,Mouse,South,3,75.0,0.1,Accessories,202.5,40.5
1100,2025-04-10,10024.0,Keyboard,East,7,500.0,0.0,Accessories,3500.0,700.0
1101,2025-04-11,10026.0,Laptop,West,7,300.0,0.0,Electronics,2100.0,420.0
1102,2025-04-12,10089.0,Printer,East,4,100.0,0.1,Electronics,360.0,72.0
1103,2025-04-13,10060.0,Monitor,East,5,200.0,0.0,Electronics,1000.0,200.0
1104,2025-04-14,10041.0,Mouse,East,5,800.0,0.15,Accessories,3400.0,680.0
1105,2025-04-15,10029.0,Headphones,East,6,200.0,0.2,Accessories,960.0,192.0
1106,2025-04-16,10015.0,Mouse,East,9,500.0,0.0,Accessories,4500.0,900.0
1107,2025-04-17,10045.0,Headphones,South,2,200.0,0.15,Accessories,340.0,68.0
1108,2025-04-18,10065.0,Keyboard,East,5,500.0,0.05,Accessories,2375.0,475.0
1109,2025-04-19,10089.0,Headphones,East,3,800.0,0.15,Accessories,2040.0,408.0
1110,2025-04-20,10071.0,Tablet,West,4,75.0,0.2,Electronics,240.0,48.0
1111,2025-04-21,10009.0,Monitor,North,6,100.0,0.15,Electronics,510.0,102.0
1112,2025-04-22,10088.0,Laptop,South,8,50.0,0.1,Electronics,360.0,72.0
1113,2025-04-23,10001.0,Headphones,South,1,300.0,0.2,Accessories,240.0,48.0
1114,2025-04-24,10008.0,Headphones,South,8,50.0,0.05,Accessories,380.0,76.0
1115,2025-04-25,10088.0,Laptop,East,7,75.0,0.1,Electronics,472.5,94.5
1116,2025-04-26,10063.0,Monitor,East,1,300.0,0.15,Electronics,255.0,51.0
1117,2025-04-27,10011.0,Mouse,East,2,200.0,0.2,Accessories,320.0,64.0
1118,2025-04-28,10081.0,Headphones,West,3,800.0,0.05,Accessories,2280.0,456.0
1119,2025-04-29,10008.0,Laptop,North,1,800.0,0.1,Electronics,720.0,144.0
1120,2025-04-30,10035.0,Tablet,East,9,25.0,0.05,Electronics,213.75,42.75
1121,2025-05-01,10035.0,Tablet,North,8,75.0,0.15,Electronics,510.0,102.0
1122,2025-05-02,10033.0,Keyboard,West,2,75.0,0.05,Accessories,142.5,28.5
1123,2025-05-03,10005.0,Laptop,South,9,100.0,0.0,Electronics,900.0,180.0
1124,2025-05-04,10041.0,Keyboard,East,7,50.0,0.1,Accessories,315.0,63.0
1125,2025-05-05,10028.0,Tablet,North,9,75.0,0.05,Electronics,641.25,128.25
1126,2025-05-06,10007.0,Monitor,North,6,75.0,0.15,Electronics,382.5,76.5
1127,2025-05-07,10073.0,Mouse,East,6,200.0,0.15,Accessories,1020.0,204.0
1128,2025-05-08,10072.0,Laptop,South,4,200.0,0.05,Electronics,760.0,152.0
1129,2025-05-09,10012.0,Printer,South,2,300.0,0.15,Electronics,510.0,102.0
1130,2025-05-10,10034.0,Tablet,South,7,500.0,0.2,Electronics,2800.0,560.0
1131,2025-05-11,10033.0,Tablet,West,5,500.0,0.2,Electronics,2000.0,400.0
1132,2025-05-12,10048.0,Printer,North,6,25.0,0.2,Electronics,120.0,24.0
1133,2025-05-13,10023.0,Webcam,North,2,500.0,0.0,Accessories,1000.0,200.0
1134,2025-05-14,10062.0,Tablet,North,5,100.0,0.05,Electronics,475.0,95.0
1135,2025-05-15,10088.0,Headphones,West,4,25.0,0.0,Accessories,100.0,20.0
1136,2025-05-16,10037.0,Monitor,North,9,300.0,0.15,Electronics,2295.0,459.0
1137,2025-05-17,10099.0,Laptop,West,6,200.0,0.0,Electronics,1200.0,240.0
1138,2025-05-18,10044.0,Printer,South,2,500.0,0.15,Electronics,850.0,170.0
1139,2025-05-19,10086.0,Headphones,East,1,50.0,0.15,Accessories,42.5,8.5
1140,2025-05-20,10091.0,Printer,North,5,200.0,0.1,Electronics,900.0,180.0
1141,2025-05-21,10035.0,Laptop,North,9,800.0,0.2,Electronics,5760.0,1152.0
1142,2025-05-22,10065.0,Keyboard,South,6,100.0,0.15,Accessories,510.0,102.0
1143,2025-05-23,10099.0,Laptop,East,7,200.0,0.1,Electronics,1260.0,252.0
1144,2025-05-24,10047.0,Webcam,West,5,100.0,0.2,Accessories,400.0,80.0
1145,2025-05-25,10078.0,Laptop,East,6,100.0,0.15,Electronics,510.0,102.0
1146,2025-05-26,10003.0,Laptop,South,5,100.0,0.15,Electronics,425.0,85.0
1147,2025-05-27,10001.0,Webcam,South,9,300.0,0.0,Accessories,2700.0,540.0
1148,2025-05-28,10005.0,Monitor,East,6,100.0,0.0,Electronics,600.0,120.0
1149,2025-05-29,10090.0,Tablet,West,8,100.0,0.2,Electronics,640.0,128.0
1150,2025-05-30,10014.0,Laptop,West,2,800.0,0.15,Electronics,1360.0,272.0
1151,2025-05-31,10027.0,Webcam,North,9,50.0,0.05,Accessories,427.5,85.5
1152,2025-06-01,10009.0,Headphones,West,5,25.0,0.0,Accessories,125.0,25.0
1153,2025-06-02,10079.0,Keyboard,East,7,75.0,0.2,Accessories,420.0,84.0
1154,2025-06-03,10015.0,Keyboard,South,1,800.0,0.15,Accessories,680.0,136.0
1155,2025-06-04,10090.0,Laptop,North,5,25.0,0.15,Electronics,106.25,21.25
1156,2025-06-05,10042.0,Monitor,North,2,100.0,0.05,Electronics,190.0,38.0
1157,2025-06-06,10077.0,Monitor,South,6,50.0,0.2,Electronics,240.0,48.0
1158,2025-06-07,10051.0,Headphones,West,1,200.0,0.15,Accessories,170.0,34.0
1159,2025-06-08,10063.0,Laptop,South,3,50.0,0.0,Electronics,150.0,30.0
1160,2025-06-09,10096.0,Keyboard,West,5,800.0,0.05,Accessories,3800.0,760.0
1161,2025-06-10,10052.0,Monitor,South,4,100.0,0.2,Electronics,320.0,64.0
1162,2025-06-11,10096.0,Laptop,East,3,50.0,0.05,Electronics,142.5,28.5
1163,2025-06-12,10004.0,Printer,West,5,500.0,0.0,Electronics,2500.0,500.0
1164,2025-06-13,10094.0,Monitor,East,8,50.0,0.2,Electronics,320.0,64.0
1165,2025-06-14,10023.0,Webcam,North,4,100.0,0.05,Accessories,380.0,76.0
1166,2025-06-15,10015.0,Printer,South,1,300.0,0.1,Electronics,270.0,54.0
1167,2025-06-16,10043.0,Tablet,North,7,500.0,0.0,Electronics,3500.0,700.0
1168,2025-06-17,10029.0,Monitor,North,8,50.0,0.0,Electronics,400.0,80.0
1169,2025-06-18,10036.0,Keyboard,North,3,75.0,0.0,Accessories,225.0,45.0
1170,2025-06-19,10013.0,Mouse,North,6,75.0,0.1,Accessories,405.0,81.0
1171,2025-06-20,10032.0,Printer,South,2,50.0,0.1,Electronics,90.0,18.0
1172,2025-06-21,10071.0,Tablet,North,7,300.0,0.15,Electronics,1785.0,357.0
1173,2025-06-22,10059.0,Headphones,South,8,200.0,0.05,Accessories,1520.0,304.0
1174,2025-06-23,10086.0,Headphones,South,6,100.0,0.15,Accessories,510.0,102.0
1175,2025-06-24,10028.0,Keyboard,East,6,75.0,0.05,Accessories,427.5,85.5
1176,2025-06-25,10066.0,Monitor,West,5,200.0,0.1,Electronics,900.0,180.0
1177,2025-06-26,10042.0,Laptop,West,8,50.0,0.1,Electronics,360.0,72.0
1178,2025-06-27,10045.0,Monitor,South,1,800.0,0.15,Electronics,680.0,136.0
1179,2025-06-28,10062.0,Keyboard,East,4,200.0,0.2,Accessories,640.0,128.0
1180,2025-06-29,10057.0,Headphones,South,4,500.0,0.15,Accessories,1700.0,340.0
1181,2025-06-30,10006.0,Monitor,South,3,25.0,0.05,Electronics,71.25,14.25
1182,2025-07-01,10028.0,Headphones,South,3,75.0,0.15,Accessories,191.25,38.25
1183,2025-07-02,10028.0,Printer,East,4,50.0,0.0,Electronics,200.0,40.0
1184,2025-07-03,10044.0,Tablet,West,1,800.0,0.05,Electronics,760.0,152.0
1185,2025-07-04,10084.0,Laptop,East,2,100.0,0.05,Electronics,190.0,38.0
1186,2025-07-05,10030.0,Printer,North,9,800.0,0.2,Electronics,5760.0,1152.0
1187,2025-07-06,10062.0,Headphones,East,2,300.0,0.1,Accessories,540.0,108.0
1188,2025-07-07,10075.0,Headphones,East,5,500.0,0.05,Accessories,2375.0,475.0
1189,2025-07-08,10092.0,Mouse,East,9,50.0,0.1,Accessories,405.0,81.0
1190,2025-07-09,10089.0,Mouse,East,9,100.0,0.15,Accessories,765.0,153.0
1191,2025-07-10,10062.0,Printer,West,8,300.0,0.0,Electronics,2400.0,480.0
1192,2025-07-11,10097.0,Webcam,North,1,300.0,0.2,Accessories,240.0,48.0
1193,2025-07-12,10001.0,Printer,West,1,50.0,0.1,Electronics,45.0,9.0
1194,2025-07-13,10027.0,Mouse,West,9,500.0,0.05,Accessories,4275.0,855.0
1195,2025-07-14,10062.0,Headphones,East,8,200.0,0.1,Accessories,1440.0,288.0
1196,2025-07-15,10077.0,Keyboard,South,9,200.0,0.05,Accessories,1710.0,342.0
1197,2025-07-16,10003.0,Printer,South,7,300.0,0.1,Electronics,1890.0,378.0
1198,2025-07-17,10070.0,Headphones,West,3,200.0,0.05,Accessories,570.0,114.0
1199,2025-07-18,10072.0,Keyboard,West,3,25.0,0.15,Accessories,63.75,12.75
1200,2025-07-19,10027.0,Keyboard,East,2,300.0,0.05,Accessories,570.0,114.0
1201,2025-07-20,10009.0,Mouse,West,5,300.0,0.05,Accessories,1425.0,285.0
1202,2025-07-21,10062.0,Printer,East,3,100.0,0.0,Electronics,300.0,60.0
1203,2025-07-22,10037.0,Monitor,South,6,200.0,0.05,Electronics,1140.0,228.0
1204,2025-07-23,10097.0,Laptop,South,2,500.0,0.0,Electronics,1000.0,200.0
1205,2025-07-24,10051.0,Mouse,North,3,300.0,0.2,Accessories,720.0,144.0
1206,2025-07-25,10044.0,Mouse,South,5,800.0,0.0,Accessories,4000.0,800.0
1207,2025-07-26,10024.0,Monitor,West,1,500.0,0.15,Electronics,425.0,85.0
1208,2025-07-27,10079.0,Laptop,South,1,25.0,0.0,Electronics,25.0,5.0
1209,2025-07-28,10059.0,Headphones,East,9,100.0,0.2,Accessories,720.0,144.0
1210,2025-07-29,10032.0,Webcam,South,7,50.0,0.15,Accessories,297.5,59.5
1211,2025-07-30,10096.0,Printer,North,1,500.0,0.1,Electronics,450.0,90.0
1212,2025-07-31,10088.0,Webcam,South,8,300.0,0.1,Accessories,2160.0,432.0
1213,2025-08-01,10052.0,Headphones,East,3,25.0,0.0,Accessories,75.0,15.0
1214,2025-08-02,10062.0,Tablet,East,8,75.0,0.0,Electronics,600.0,120.0
1215,2025-08-03,10058.0,Mouse,West,5,25.0,0.2,Accessories,100.0,20.0
1216,2025-08-04,10052.0,Laptop,South,1,25.0,0.2,Electronics,20.0,4.0
1217,2025-08-05,10012.0,Mouse,East,7,100.0,0.05,Accessories,665.0,133.0
1218,2025-08-06,10039.0,Keyboard,North,5,50.0,0.2,Accessories,200.0,40.0
1219,2025-08-07,10002.0,Mouse,West,6,75.0,0.05,Accessories,427.5,85.5
1220,2025-08-08,10003.0,Mouse,North,6,200.0,0.15,Accessories,1020.0,204.0
1221,2025-08-09,10056.0,Headphones,South,8,200.0,0.0,Accessories,1600.0,320.0
1222,2025-08-10,10081.0,Headphones,South,9,500.0,0.15,Accessories,3825.0,765.0
1223,2025-08-11,10059.0,Headphones,South,2,25.0,0.2,Accessories,40.0,8.0
1224,2025-08-12,10002.0,Webcam,West,9,800.0,0.15,Accessories,6120.0,1224.0
1225,2025-08-13,10002.0,Keyboard,East,9,100.0,0.15,Accessories,765.0,153.0
1226,2025-08-14,10092.0,Tablet,West,7,800.0,0.15,Electronics,4760.0,952.0
1227,2025-08-15,10054.0,Tablet,North,1,100.0,0.2,Electronics,80.0,16.0
1228,2025-08-16,10087.0,Headphones,West,7,200.0,0.15,Accessories,1190.0,238.0
1229,2025-08-17,10096.0,Laptop,North,5,500.0,0.05,Electronics,2375.0,475.0
1230,2025-08-18,10097.0,Webcam,West,6,500.0,0.2,Accessories,2400.0,480.0
1231,2025-08-19,10001.0,Monitor,East,7,500.0,0.15,Electronics,2975.0,595.0
1232,2025-08-20,10019.0,Laptop,North,5,75.0,0.2,Electronics,300.0,60.0
1233,2025-08-21,10002.0,Printer,South,7,50.0,0.1,Electronics,315.0,63.0
1234,2025-08-22,10053.0,Printer,South,9,75.0,0.05,Electronics,641.25,128.25
1235,2025-08-23,10044.0,Laptop,West,3,300.0,0.15,Electronics,765.0,153.0
1236,2025-08-24,10090.0,Headphones,South,8,300.0,0.1,Accessories,2160.0,432.0
1237,2025-08-25,10032.0,Monitor,North,2,800.0,0.1,Electronics,1440.0,288.0
1238,2025-08-26,10070.0,Monitor,South,7,50.0,0.2,Electronics,280.0,56.0
1239,2025-08-27,10032.0,Webcam,East,2,200.0,0.1,Accessories,360.0,72.0
1240,2025-08-28,10068.0,Monitor,East,4,50.0,0.05,Electronics,190.0,38.0
1241,2025-08-29,10055.0,Printer,West,7,100.0,0.05,Electronics,665.0,133.0
1242,2025-08-30,10075.0,Keyboard,North,3,300.0,0.0,Accessories,900.0,180.0
1243,2025-08-31,10056.0,Headphones,East,2,25.0,0.05,Accessories,47.5,9.5
1244,2025-09-01,10017.0,Monitor,East,7,25.0,0.1,Electronics,157.5,31.5
1245,2025-09-02,10038.0,Webcam,North,1,200.0,0.05,Accessories,190.0,38.0
1246,2025-09-03,10024.0,Printer,South,8,100.0,0.2,Electronics,640.0,128.0
1247,2025-09-04,10069.0,Keyboard,South,3,800.0,0.0,Accessories,2400.0,480.0
1248,2025-09-05,10098.0,Mouse,West,2,75.0,0.1,Accessories,135.0,27.0
1249,2025-09-06,10070.0,Mouse,South,3,100.0,0.0,Accessories,300.0,60.0
1250,2025-09-07,10086.0,Keyboard,North,5,25.0,0.1,Accessories,112.5,22.5
1251,2025-09-08,10011.0,Printer,East,8,25.0,0.2,Electronics,160.0,32.0
1252,2025-09-09,10016.0,Webcam,South,7,800.0,0.0,Accessories,5600.0,1120.0
1253,2025-09-10,10097.0,Keyboard,West,7,300.0,0.15,Accessories,1785.0,357.0
1254,2025-09-11,10073.0,Headphones,South,7,100.0,0.1,Accessories,630.0,126.0
1255,2025-09-12,10059.0,Headphones,North,8,100.0,0.15,Accessories,680.0,136.0
1256,2025-09-13,10070.0,Mouse,West,1,25.0,0.0,Accessories,25.0,5.0
1257,2025-09-14,10080.0,Monitor,South,4,75.0,0.15,Electronics,255.0,51.0
1258,2025-09-15,10093.0,Webcam,West,6,200.0,0.15,Accessories,1020.0,204.0
1259,2025-09-16,10003.0,Mouse,North,9,500.0,0.0,Accessories,4500.0,900.0
1260,2025-09-17,10020.0,Monitor,East,2,200.0,0.2,Electronics,320.0,64.0
1261,2025-09-18,10059.0,Monitor,North,1,100.0,0.15,Electronics,85.0,17.0
1262,2025-09-19,10036.0,Tablet,North,2,200.0,0.15,Electronics,340.0,68.0
1263,2025-09-20,10019.0,Headphones,North,7,25.0,0.2,Accessories,140.0,28.0
1264,2025-09-21,10090.0,Printer,North,3,25.0,0.15,Electronics,63.75,12.75
1265,2025-09-22,10067.0,Laptop,East,2,800.0,0.15,Electronics,1360.0,272.0
1266,2025-09-23,10019.0,Printer,East,7,100.0,0.15,Electronics,595.0,119.0
1267,2025-09-24,10020.0,Laptop,West,2,800.0,0.05,Electronics,1520.0,304.0
1268,2025-09-25,10096.0,Keyboard,South,3,100.0,0.2,Accessories,240.0,48.0
1269,2025-09-26,10071.0,Headphones,East,7,500.0,0.15,Accessories,2975.0,595.0
1270,2025-09-27,10052.0,Monitor,East,4,500.0,0.2,Electronics,1600.0,320.0
1271,2025-09-28,10033.0,Webcam,South,1,300.0,0.1,Accessories,270.0,54.0
1272,2025-09-29,10040.0,Laptop,East,5,100.0,0.1,Electronics,450.0,90.0
1273,2025-09-30,10039.0,Printer,North,9,75.0,0.15,Electronics,573.75,114.75
1274,2025-10-01,10082.0,Monitor,North,8,200.0,0.2,Electronics,1280.0,256.0
1275,2025-10-02,10001.0,Laptop,South,9,100.0,0.2,Electronics,720.0,144.0
1276,2025-10-03,10011.0,Laptop,West,9,50.0,0.2,Electronics,360.0,72.0
1277,2025-10-04,10092.0,Tablet,West,7,300.0,0.05,Electronics,1995.0,399.0
1278,2025-10-05,10057.0,Laptop,South,4,50.0,0.1,Electronics,180.0,36.0
1279,2025-10-06,10089.0,Webcam,South,5,25.0,0.2,Accessories,100.0,20.0
1280,2025-10-07,10050.0,Headphones,North,1,500.0,0.2,Accessories,400.0,80.0
1281,2025-10-08,10023.0,Webcam,West,1,200.0,0.05,Accessories,190.0,38.0
1282,2025-10-09,10031.0,Mouse,East,3,100.0,0.05,Accessories,285.0,57.0
1283,2025-10-10,10094.0,Monitor,North,8,50.0,0.2,Electronics,320.0,64.0
1284,2025-10-11,10042.0,Headphones,South,2,200.0,0.0,Accessories,400.0,80.0
1285,2025-10-12,10099.0,Tablet,West,4,25.0,0.2,Electronics,80.0,16.0
1286,2025-10-13,10007.0,Headphones,East,2,500.0,0.2,Accessories,800.0,160.0
1287,2025-10-14,10016.0,Headphones,East,5,75.0,0.05,Accessories,356.25,71.25
1288,2025-10-15,10090.0,Printer,North,9,300.0,0.05,Electronics,2565.0,513.0
1289,2025-10-16,10060.0,Headphones,West,1,200.0,0.2,Accessories,160.0,32.0
1290,2025-10-17,10002.0,Tablet,West,5,200.0,0.2,Electronics,800.0,160.0
1291,2025-10-18,10001.0,Webcam,South,9,75.0,0.2,Accessories,540.0,108.0
1292,2025-10-19,10048.0,Headphones,West,1,200.0,0.05,Accessories,190.0,38.0
1293,2025-10-20,10012.0,Keyboard,West,9,25.0,0.2,Accessories,180.0,36.0
1294,2025-10-21,10069.0,Monitor,North,8,25.0,0.2,Electronics,160.0,32.0
1295,2025-10-22,10037.0,Headphones,West,4,75.0,0.15,Accessories,255.0,51.0
1296,2025-10-23,10032.0,Monitor,East,5,300.0,0.0,Electronics,1500.0,300.0
1297,2025-10-24,10009.0,Keyboard,North,5,100.0,0.1,Accessories,450.0,90.0
1298,2025-10-25,10099.0,Keyboard,North,6,50.0,0.0,Accessories,300.0,60.0
1299,2025-10-26,10019.0,Monitor,South,7,100.0,0.15,Electronics,595.0,119.0
1300,2025-10-27,10048.0,Laptop,West,8,200.0,0.1,Electronics,1440.0,288.0
1301,2025-10-28,10080.0,Mouse,South,8,50.0,0.2,Accessories,320.0,64.0
1302,2025-10-29,10003.0,Printer,East,2,800.0,0.15,Electronics,1360.0,272.0
1303,2025-10-30,10020.0,Laptop,North,9,75.0,0.2,Electronics,540.0,108.0
1304,2025-10-31,10024.0,Laptop,North,7,75.0,0.05,Electronics,498.75,99.75
1305,2025-11-01,10054.0,Webcam,North,4,300.0,0.15,Accessories,1020.0,204.0
1306,2025-11-02,10033.0,Printer,East,4,50.0,0.05,Electronics,190.0,38.0
