Order_ID,Order_Date,Customer_ID,Product,Region,Quantity,Unit_Price,Discount,Category,Sales,Profit
1046,2025-02-15,10051.0,Tablet,South,4,25.0,0.1,Electronics,90.0,9.471540753577168
1047,2025-02-16,10007.0,Headphones,North,1,800.0,0.2,Accessories,640.0,67.09654577809347
1048,2025-02-17,10021.0,Headphones,South,8,75.0,0.15,Accessories,510.0,135.83309845492892
1049,2025-02-18,10073.0,Monitor,North,7,200.0,0.05,Electronics,1330.0,205.6368354527681
1050,2025-02-19,10039.0,Tablet,South,7,75.0,0.1,Electronics,472.5,96.20844340956806
1051,2025-02-20,10018.0,Tablet,North,3,75.0,0.15,Electronics,191.25,30.551253189770566
1052,2025-02-21,10004.0,Tablet,North,3,300.0,0.15,Electronics,765.0,220.4239245026471
1053,2025-02-22,10089.0,Printer,North,2,25.0,0.05,Electronics,47.5,7.21331920922485
1054,2025-02-23,10060.0,Mouse,West,1,300.0,0.0,Accessories,300.0,55.77940876433611
1055,2025-02-24,10014.0,Laptop,South,7,25.0,0.05,Electronics,166.25,45.64328082861301
1056,2025-02-25,10009.0,Monitor,South,7,500.0,0.1,Electronics,3150.0,845.4181470788394
1057,2025-02-26,10090.0,Tablet,South,2,500.0,0.15,Electronics,850.0,116.63724103386716
1058,2025-02-27,10053.0,Tablet,North,7,800.0,0.05,Electronics,5320.0,1386.0124816226357
1059,2025-02-28,10002.0,Keyboard,South,8,25.0,0.0,Accessories,200.0,38.327475469515704
1060,2025-03-01,10084.0,Monitor,South,1,50.0,0.05,Electronics,47.5,9.338204284810875
1061,2025-03-02,10092.0,Tablet,North,9,100.0,0.2,Electronics,720.0,91.2211160278959
1062,2025-03-03,10060.0,Monitor,East,7,800.0,0.0,Electronics,5600.0,650.2736954079796
1063,2025-03-04,10071.0,Mouse,North,3,800.0,0.1,Accessories,2160.0,530.4697806126666
1064,2025-03-05,10044.0,Keyboard,South,8,50.0,0.15,Accessories,340.0,67.75935836016038
1065,2025-03-06,10008.0,Monitor,North,7,100.0,0.05,Electronics,665.0,124.60114344781888
1066,2025-03-07,10047.0,Laptop,East,8,300.0,0.0,Electronics,2400.0,590.1639497531504
1067,2025-03-08,10035.0,Laptop,North,6,100.0,0.2,Electronics,480.0,121.48923830314652
1068,2025-03-09,10078.0,Headphones,South,9,300.0,0.0,Accessories,2700.0,355.8104105414509
1069,2025-03-10,10081.0,Keyboard,East,5,500.0,0.2,Accessories,2000.0,444.09005979105655
1070,2025-03-11,10036.0,Keyboard,West,3,75.0,0.1,Accessories,202.5,25.731840332246264
1071,2025-03-12,10050.0,Headphones,South,3,500.0,0.15,Accessories,1275.0,319.1006469374066
1072,2025-03-13,10004.0,Monitor,East,1,500.0,0.1,Electronics,450.0,104.12596406404255
1073,2025-03-14,10002.0,Keyboard,East,8,75.0,0.05,Accessories,570.0,166.05406680351422
1074,2025-03-15,10006.0,Laptop,West,2,100.0,0.0,Electronics,200.0,22.75832065425685
1075,2025-03-16,10054.0,Laptop,North,3,800.0,0.2,Electronics,1920.0,213.90901292208167
1076,2025-03-17,10004.0,Tablet,North,8,100.0,0.2,Electronics,640.0,100.11994556072962
1077,2025-03-18,10054.0,Mouse,South,8,300.0,0.0,Accessories,2400.0,365.61872819323486
1078,2025-03-19,10093.0,Keyboard,West,4,50.0,0.0,Accessories,200.0,29.87915196287999
1079,2025-03-20,10063.0,Monitor,North,4,300.0,0.05,Electronics,1140.0,320.6260443587964
1080,2025-03-21,10018.0,Headphones,West,5,50.0,0.1,Accessories,225.0,33.729578993227776
1081,2025-03-22,10090.0,Headphones,North,6,500.0,0.2,Accessories,2400.0,370.53586854174284
1082,2025-03-23,10044.0,Monitor,East,5,75.0,0.05,Electronics,356.25,89.73212619727991
1083,2025-03-24,10034.0,Printer,North,7,500.0,0.1,Electronics,3150.0,598.3361007438401
1084,2025-03-25,10074.0,Webcam,West,2,25.0,0.05,Accessories,47.5,12.12875029107422
1085,2025-03-26,10062.0,Mouse,East,7,100.0,0.2,Accessories,560.0,63.32100964721115
1086,2025-03-27,10100.0,Headphones,East,7,50.0,0.0,Accessories,350.0,69.1299835571369
1087,2025-03-28,10014.0,Keyboard,East,1,300.0,0.0,Accessories,300.0,32.01681601099696
1088,2025-03-29,10095.0,Mouse,West,7,75.0,0.1,Accessories,472.5,53.170727726531005
1089,2025-03-30,10048.0,Keyboard,South,5,50.0,0.15,Accessories,212.5,59.773591767137454
1090,2025-03-31,10015.0,Printer,South,3,300.0,0.1,Electronics,810.0,103.55775012105043
1091,2025-04-01,10072.0,Laptop,South,3,100.0,0.15,Electronics,255.0,52.65345479603607
1092,2025-04-02,10078.0,Mouse,West,4,500.0,0.05,Accessories,1900.0,346.21632898826846
1093,2025-04-03,10087.0,Tablet,East,2,100.0,0.05,Electronics,190.0,32.19904639783602
1094,2025-04-04,10062.0,Headphones,South,2,200.0,0.2,Accessories,320.0,89.58933412398544
1095,2025-04-05,10040.0,Mouse,West,1,25.0,0.15,Accessories,21.25,2.2177494362958305
1096,2025-04-06,10085.0,Mouse,South,5,200.0,0.2,Accessories,800.0,186.20634978809426
1097,2025-04-07,10080.0,Mouse,North,4,75.0,0.0,Accessories,300.0,87.80366605281301
1098,2025-04-08,10082.0,Webcam,South,2,50.0,0.15,Accessories,85.0,18.02285911885131
1099,2025-04-09,10053.0,Mouse,South,3,75.0,0.1,Accessories,202.5,58.19130971234021
1100,2025-04-10,10024.0,Keyboard,East,7,500.0,0.0,Accessories,3500.0,386.5805155002167
1101,2025-04-11,10026.0,Laptop,West,7,300.0,0.0,Electronics,2100.0,385.8931940111478
1102,2025-04-12,10089.0,Printer,East,4,100.0,0.1,Electronics,360.0,54.73136094926769
1103,2025-04-13,10060.0,Monitor,East,5,200.0,0.0,Electronics,1000.0,246.16419299614594
1104,2025-04-14,10041.0,Mouse,East,5,800.0,0.15,Accessories,3400.0,1007.2820215381278
1105,2025-04-15,10029.0,Headphones,East,6,200.0,0.2,Accessories,960.0,145.2537719892956
1106,2025-04-16,10015.0,Mouse,East,9,500.0,0.0,Accessories,4500.0,1038.7571413266671
1107,2025-04-17,10045.0,Headphones,South,2,200.0,0.15,Accessories,340.0,47.47063902766233
1108,2025-04-18,10065.0,Keyboard,East,5,500.0,0.05,Accessories,2375.0,506.03187092151467
1109,2025-04-19,10089.0,Headphones,East,3,800.0,0.15,Accessories,2040.0,393.28445456884117
1110,2025-04-20,10071.0,Tablet,West,4,75.0,0.2,Electronics,240.0,70.65625582231378
1111,2025-04-21,10009.0,Monitor,North,6,100.0,0.15,Electronics,510.0,113.06978181503959
1112,2025-04-22,10088.0,Laptop,South,8,50.0,0.1,Electronics,360.0,61.16445879025095
1113,2025-04-23,10001.0,Headphones,South,1,300.0,0.2,Accessories,240.0,29.476597674620802
1114,2025-04-24,10008.0,Headphones,South,8,50.0,0.05,Accessories,380.0,49.49475898385503
1115,2025-04-25,10088.0,Laptop,East,7,75.0,0.1,Electronics,472.5,68.54244988039171
1116,2025-04-26,10063.0,Monitor,East,1,300.0,0.15,Electronics,255.0,38.299299728355194
1117,2025-04-27,10011.0,Mouse,East,2,200.0,0.2,Accessories,320.0,86.43942770183281
1118,2025-04-28,10081.0,Headphones,West,3,800.0,0.05,Accessories,2280.0,483.9175914568313
1119,2025-04-29,10008.0,Laptop,North,1,800.0,0.1,Electronics,720.0,147.36829123790875
1120,2025-04-30,10035.0,Tablet,East,9,25.0,0.05,Electronics,213.75,26.281369272409048
1121,2025-05-01,10035.0,Tablet,North,8,75.0,0.15,Electronics,510.0,138.73424872164233
1122,2025-05-02,10033.0,Keyboard,West,2,75.0,0.05,Accessories,142.5,34.850207641441784
1123,2025-05-03,10005.0,Laptop,South,9,100.0,0.0,Electronics,900.0,102.1803051420003
1124,2025-05-04,10041.0,Keyboard,East,7,50.0,0.1,Accessories,315.0,76.09361112547543
1125,2025-05-05,10028.0,Tablet,North,9,75.0,0.05,Electronics,641.25,133.83377637419437
1126,2025-05-06,10007.0,Monitor,North,6,75.0,0.15,Electronics,382.5,44.50198894962854
1127,2025-05-07,10073.0,Mouse,East,6,200.0,0.15,Accessories,1020.0,195.4933308718459
1128,2025-05-08,10072.0,Laptop,South,4,200.0,0.05,Electronics,760.0,149.67383564376712
1129,2025-05-09,10012.0,Printer,South,2,300.0,0.15,Electronics,510.0,67.90900309665412
1130,2025-05-10,10034.0,Tablet,South,7,500.0,0.2,Electronics,2800.0,809.590962320158
1131,2025-05-11,10033.0,Tablet,West,5,500.0,0.2,Electronics,2000.0,539.9901485922646
1132,2025-05-12,10048.0,Printer,North,6,25.0,0.2,Electronics,120.0,28.056536095898597
1133,2025-05-13,10023.0,Webcam,North,2,500.0,0.0,Accessories,1000.0,192.45911220012144
1134,2025-05-14,10062.0,Tablet,North,5,100.0,0.05,Electronics,475.0,86.61772645052831
1135,2025-05-15,10088.0,Headphones,West,4,25.0,0.0,Accessories,100.0,23.019469343019082
1136,2025-05-16,10037.0,Monitor,North,9,300.0,0.15,Electronics,2295.0,479.85322805776957
1137,2025-05-17,10099.0,Laptop,West,6,200.0,0.0,Electronics,1200.0,134.94554541165255
1138,2025-05-18,10044.0,Printer,South,2,500.0,0.15,Electronics,850.0,172.1254502909564
1139,2025-05-19,10086.0,Headphones,East,1,50.0,0.15,Accessories,42.5,11.104430746479135
1140,2025-05-20,10091.0,Printer,North,5,200.0,0.1,Electronics,900.0,172.66317796745244
1141,2025-05-21,10035.0,Laptop,North,9,800.0,0.2,Electronics,5760.0,635.8539773425172
1142,2025-05-22,10065.0,Keyboard,South,6,100.0,0.15,Accessories,510.0,131.20037633717138
1143,2025-05-23,10099.0,Laptop,East,7,200.0,0.1,Electronics,1260.0,176.74367309826556
1144,2025-05-24,10047.0,Webcam,West,5,100.0,0.2,Accessories,400.0,60.68966679104311
1145,2025-05-25,10078.0,Laptop,East,6,100.0,0.15,Electronics,510.0,67.80004805009418
1146,2025-05-26,10003.0,Laptop,South,5,100.0,0.15,Electronics,425.0,70.5682805140773
1147,2025-05-27,10001.0,Webcam,South,9,300.0,0.0,Accessories,2700.0,678.6458130718629
1148,2025-05-28,10005.0,Monitor,East,6,100.0,0.0,Electronics,600.0,122.32630314047248
1149,2025-05-29,10090.0,Tablet,West,8,100.0,0.2,Electronics,640.0,90.22480309129121
1150,2025-05-30,10014.0,Laptop,West,2,800.0,0.15,Electronics,1360.0,374.76978125735513
1151,2025-05-31,10027.0,Webcam,North,9,50.0,0.05,Accessories,427.5,117.95424859835576
1152,2025-06-01,10009.0,Headphones,West,5,25.0,0.0,Accessories,125.0,34.26446062615017
1153,2025-06-02,10079.0,Keyboard,East,7,75.0,0.2,Accessories,420.0,62.058881756049296
1154,2025-06-03,10015.0,Keyboard,South,1,800.0,0.15,Accessories,680.0,129.36855080861437
1155,2025-06-04,10090.0,Laptop,North,5,25.0,0.15,Electronics,106.25,31.556030192993592
1156,2025-06-05,10042.0,Monitor,North,2,100.0,0.05,Electronics,190.0,48.336474099779636
1157,2025-06-06,10077.0,Monitor,South,6,50.0,0.2,Electronics,240.0,25.304036218826873
1158,2025-06-07,10051.0,Headphones,West,1,200.0,0.15,Accessories,170.0,19.21695610285673
1159,2025-06-08,10063.0,Laptop,South,3,50.0,0.0,Electronics,150.0,28.917941304369986
1160,2025-06-09,10096.0,Keyboard,West,5,800.0,0.05,Accessories,3800.0,1071.0073564547856
1161,2025-06-10,10052.0,Monitor,South,4,100.0,0.2,Electronics,320.0,66.47691506897371
1162,2025-06-11,10096.0,Laptop,East,3,50.0,0.05,Electronics,142.5,28.43765647897727
1163,2025-06-12,10004.0,Printer,West,5,500.0,0.0,Electronics,2500.0,302.7368499783153
1164,2025-06-13,10094.0,Monitor,East,8,50.0,0.2,Electronics,320.0,74.03392670235482
1165,2025-06-14,10023.0,Webcam,North,4,100.0,0.05,Accessories,380.0,100.47984020561712
1166,2025-06-15,10015.0,Printer,South,1,300.0,0.1,Electronics,270.0,47.54268040540836
1167,2025-06-16,10043.0,Tablet,North,7,500.0,0.0,Electronics,3500.0,892.9282956477291
1168,2025-06-17,10029.0,Monitor,North,8,50.0,0.0,Electronics,400.0,117.15813231206491
1169,2025-06-18,10036.0,Keyboard,North,3,75.0,0.0,Accessories,225.0,31.669490660746007
1170,2025-06-19,10013.0,Mouse,North,6,75.0,0.1,Accessories,405.0,82.88970012677404
1171,2025-06-20,10032.0,Printer,South,2,50.0,0.1,Electronics,90.0,14.16848324552236
1172,2025-06-21,10071.0,Tablet,North,7,300.0,0.15,Electronics,1785.0,461.5490275950806
1173,2025-06-22,10059.0,Headphones,South,8,200.0,0.05,Accessories,1520.0,327.5883832278719
1174,2025-06-23,10086.0,Headphones,South,6,100.0,0.15,Accessories,510.0,115.72740659013098
1175,2025-06-24,10028.0,Keyboard,East,6,75.0,0.05,Accessories,427.5,110.97166064715893
1176,2025-06-25,10066.0,Monitor,West,5,200.0,0.1,Electronics,900.0,161.27468507924186
1177,2025-06-26,10042.0,Laptop,West,8,50.0,0.1,Electronics,360.0,101.88648492530712
1178,2025-06-27,10045.0,Monitor,South,1,800.0,0.15,Electronics,680.0,140.49192594547503
1179,2025-06-28,10062.0,Keyboard,East,4,200.0,0.2,Accessories,640.0,84.21821732292454
1180,2025-06-29,10057.0,Headphones,South,4,500.0,0.15,Accessories,1700.0,406.6057001773928
1181,2025-06-30,10006.0,Monitor,South,3,25.0,0.05,Electronics,71.25,18.428974243745127
1182,2025-07-01,10028.0,Headphones,South,3,75.0,0.15,Accessories,191.25,31.241134147832895
1183,2025-07-02,10028.0,Printer,East,4,50.0,0.0,Electronics,200.0,54.28717027995012
1184,2025-07-03,10044.0,Tablet,West,1,800.0,0.05,Electronics,760.0,213.7337747243965
1185,2025-07-04,10084.0,Laptop,East,2,100.0,0.05,Electronics,190.0,29.522370520356738
1186,2025-07-05,10030.0,Printer,North,9,800.0,0.2,Electronics,5760.0,1709.0167365679356
1187,2025-07-06,10062.0,Headphones,East,2,300.0,0.1,Accessories,540.0,69.1968450292659
1188,2025-07-07,10075.0,Headphones,East,5,500.0,0.05,Accessories,2375.0,333.45744249118275
1189,2025-07-08,10092.0,Mouse,East,9,50.0,0.1,Accessories,405.0,55.42221197828012
1190,2025-07-09,10089.0,Mouse,East,9,100.0,0.15,Accessories,765.0,213.28042563120414
1191,2025-07-10,10062.0,Printer,West,8,300.0,0.0,Electronics,2400.0,554.0604251159817
1192,2025-07-11,10097.0,Webcam,North,1,300.0,0.2,Accessories,240.0,31.3010055946691
1193,2025-07-12,10001.0,Printer,West,1,50.0,0.1,Electronics,45.0,8.46291076531514
1194,2025-07-13,10027.0,Mouse,West,9,500.0,0.05,Accessories,4275.0,953.5798114346807
1195,2025-07-14,10062.0,Headphones,East,8,200.0,0.1,Accessories,1440.0,168.0376564769424
1196,2025-07-15,10077.0,Keyboard,South,9,200.0,0.05,Accessories,1710.0,472.78639799530987
1197,2025-07-16,10003.0,Printer,South,7,300.0,0.1,Electronics,1890.0,492.7621363969003
1198,2025-07-17,10070.0,Headphones,West,3,200.0,0.05,Accessories,570.0,114.59357218773675
1199,2025-07-18,10072.0,Keyboard,West,3,25.0,0.15,Accessories,63.75,18.705864344554424
1200,2025-07-19,10027.0,Keyboard,East,2,300.0,0.05,Accessories,570.0,104.62475163736136
1201,2025-07-20,10009.0,Mouse,West,5,300.0,0.05,Accessories,1425.0,422.9714409254019
1202,2025-07-21,10062.0,Printer,East,3,100.0,0.0,Electronics,300.0,70.07519992821763
1203,2025-07-22,10037.0,Monitor,South,6,200.0,0.05,Electronics,1140.0,258.70505030189867
1204,2025-07-23,10097.0,Laptop,South,2,500.0,0.0,Electronics,1000.0,133.190979059157
1205,2025-07-24,10051.0,Mouse,North,3,300.0,0.2,Accessories,720.0,198.99759719586876
1206,2025-07-25,10044.0,Mouse,South,5,800.0,0.0,Accessories,4000.0,741.9917503364921
1207,2025-07-26,10024.0,Monitor,West,1,500.0,0.15,Electronics,425.0,56.28983949151075
1208,2025-07-27,10079.0,Laptop,South,1,25.0,0.0,Electronics,25.0,2.563037599878795
1209,2025-07-28,10059.0,Headphones,East,9,100.0,0.2,Accessories,720.0,152.6048184439271
1210,2025-07-29,10032.0,Webcam,South,7,50.0,0.15,Accessories,297.5,61.130277516299245
1211,2025-07-30,10096.0,Printer,North,1,500.0,0.1,Electronics,450.0,109.74182601322427
1212,2025-07-31,10088.0,Webcam,South,8,300.0,0.1,Accessories,2160.0,600.5914789036905
1213,2025-08-01,10052.0,Headphones,East,3,25.0,0.0,Accessories,75.0,8.691098769645443
1214,2025-08-02,10062.0,Tablet,East,8,75.0,0.0,Electronics,600.0,147.77957884084347
1215,2025-08-03,10058.0,Mouse,West,5,25.0,0.2,Accessories,100.0,13.748238881951643
1216,2025-08-04,10052.0,Laptop,South,1,25.0,0.2,Electronics,20.0,5.432708212628656
1217,2025-08-05,10012.0,Mouse,East,7,100.0,0.05,Accessories,665.0,175.43544734360026
1218,2025-08-06,10039.0,Keyboard,North,5,50.0,0.2,Accessories,200.0,41.631750199421774
1219,2025-08-07,10002.0,Mouse,West,6,75.0,0.05,Accessories,427.5,103.47575928229313
1220,2025-08-08,10003.0,Mouse,North,6,200.0,0.15,Accessories,1020.0,166.12742308948467
1221,2025-08-09,10056.0,Headphones,South,8,200.0,0.0,Accessories,1600.0,310.77372765850066
1222,2025-08-10,10081.0,Headphones,South,9,500.0,0.15,Accessories,3825.0,1011.0522267485106
1223,2025-08-11,10059.0,Headphones,South,2,25.0,0.2,Accessories,40.0,7.67412157738571
1224,2025-08-12,10002.0,Webcam,West,9,800.0,0.15,Accessories,6120.0,1049.9450767583407
1225,2025-08-13,10002.0,Keyboard,East,9,100.0,0.15,Accessories,765.0,152.1145044292959
1226,2025-08-14,10092.0,Tablet,West,7,800.0,0.15,Electronics,4760.0,1264.4932883202318
1227,2025-08-15,10054.0,Tablet,North,1,100.0,0.2,Electronics,80.0,13.363328757933964
1228,2025-08-16,10087.0,Headphones,West,7,200.0,0.15,Accessories,1190.0,160.35525916630704
1229,2025-08-17,10096.0,Laptop,North,5,500.0,0.05,Electronics,2375.0,575.7066596571208
1230,2025-08-18,10097.0,Webcam,West,6,500.0,0.2,Accessories,2400.0,636.4695420998792
1231,2025-08-19,10001.0,Monitor,East,7,500.0,0.15,Electronics,2975.0,357.3792997215023
1232,2025-08-20,10019.0,Laptop,North,5,75.0,0.2,Electronics,300.0,44.39244676535668
1233,2025-08-21,10002.0,Printer,South,7,50.0,0.1,Electronics,315.0,40.44423535494262
1234,2025-08-22,10053.0,Printer,South,9,75.0,0.05,Electronics,641.25,108.74848603541287
1235,2025-08-23,10044.0,Laptop,West,3,300.0,0.15,Electronics,765.0,145.40369977252814
1236,2025-08-24,10090.0,Headphones,South,8,300.0,0.1,Accessories,2160.0,539.4929775681484
1237,2025-08-25,10032.0,Monitor,North,2,800.0,0.1,Electronics,1440.0,331.53050444592213
1238,2025-08-26,10070.0,Monitor,South,7,50.0,0.2,Electronics,280.0,62.77199977879214
1239,2025-08-27,10032.0,Webcam,East,2,200.0,0.1,Accessories,360.0,61.37099615589512
1240,2025-08-28,10068.0,Monitor,East,4,50.0,0.05,Electronics,190.0,50.97500701722087
1241,2025-08-29,10055.0,Printer,West,7,100.0,0.05,Electronics,665.0,129.1811932639559
1242,2025-08-30,10075.0,Keyboard,North,3,300.0,0.0,Accessories,900.0,266.2388888427278
1243,2025-08-31,10056.0,Headphones,East,2,25.0,0.05,Accessories,47.5,10.774350313809501
1244,2025-09-01,10017.0,Monitor,East,7,25.0,0.1,Electronics,157.5,19.727339359281835
1245,2025-09-02,10038.0,Webcam,North,1,200.0,0.05,Accessories,190.0,44.69474735886649
1246,2025-09-03,10024.0,Printer,South,8,100.0,0.2,Electronics,640.0,105.61331397525747
1247,2025-09-04,10069.0,Keyboard,South,3,800.0,0.0,Accessories,2400.0,569.4370544093267
1248,2025-09-05,10098.0,Mouse,West,2,75.0,0.1,Accessories,135.0,15.380311000384957
1249,2025-09-06,10070.0,Mouse,South,3,100.0,0.0,Accessories,300.0,40.492886230557566
1250,2025-09-07,10086.0,Keyboard,North,5,25.0,0.1,Accessories,112.5,30.504088325380195
1251,2025-09-08,10011.0,Printer,East,8,25.0,0.2,Electronics,160.0,23.269745824752476
1252,2025-09-09,10016.0,Webcam,South,7,800.0,0.0,Accessories,5600.0,1497.4860602720926
1253,2025-09-10,10097.0,Keyboard,West,7,300.0,0.15,Accessories,1785.0,278.2015635782245
1254,2025-09-11,10073.0,Headphones,South,7,100.0,0.1,Accessories,630.0,144.00312066739716
1255,2025-09-12,10059.0,Headphones,North,8,100.0,0.15,Accessories,680.0,162.404477997337
1256,2025-09-13,10070.0,Mouse,West,1,25.0,0.0,Accessories,25.0,5.063273765725264
1257,2025-09-14,10080.0,Monitor,South,4,75.0,0.15,Electronics,255.0,41.070844511533295
1258,2025-09-15,10093.0,Webcam,West,6,200.0,0.15,Accessories,1020.0,145.37945277970363
1259,2025-09-16,10003.0,Mouse,North,9,500.0,0.0,Accessories,4500.0,479.87041910618365
1260,2025-09-17,10020.0,Monitor,East,2,200.0,0.2,Electronics,320.0,51.452569679406324
1261,2025-09-18,10059.0,Monitor,North,1,100.0,0.15,Electronics,85.0,19.60376743903181
1262,2025-09-19,10036.0,Tablet,North,2,200.0,0.15,Electronics,340.0,97.80472765449682
1263,2025-09-20,10019.0,Headphones,North,7,25.0,0.2,Accessories,140.0,38.39372550336546
1264,2025-09-21,10090.0,Printer,North,3,25.0,0.15,Electronics,63.75,16.142325900825107
1265,2025-09-22,10067.0,Laptop,East,2,800.0,0.15,Electronics,1360.0,350.4576773648972
1266,2025-09-23,10019.0,Printer,East,7,100.0,0.15,Electronics,595.0,138.63320351364345
1267,2025-09-24,10020.0,Laptop,West,2,800.0,0.05,Electronics,1520.0,231.1272047000649
1268,2025-09-25,10096.0,Keyboard,South,3,100.0,0.2,Accessories,240.0,67.54536147387984
1269,2025-09-26,10071.0,Headphones,East,7,500.0,0.15,Accessories,2975.0,696.5857255839712
1270,2025-09-27,10052.0,Monitor,East,4,500.0,0.2,Electronics,1600.0,339.34100191374074
1271,2025-09-28,10033.0,Webcam,South,1,300.0,0.1,Accessories,270.0,32.99343133752798
1272,2025-09-29,10040.0,Laptop,East,5,100.0,0.1,Electronics,450.0,85.23499894257829
1273,2025-09-30,10039.0,Printer,North,9,75.0,0.15,Electronics,573.75,110.20111162042103
1274,2025-10-01,10082.0,Monitor,North,8,200.0,0.2,Electronics,1280.0,349.3282840378035
1275,2025-10-02,10001.0,Laptop,South,9,100.0,0.2,Electronics,720.0,150.71734370704152
1276,2025-10-03,10011.0,Laptop,West,9,50.0,0.2,Electronics,360.0,63.38883952586949
1277,2025-10-04,10092.0,Tablet,West,7,300.0,0.05,Electronics,1995.0,589.2433310757531
1278,2025-10-05,10057.0,Laptop,South,4,50.0,0.1,Electronics,180.0,21.985941359747365
1279,2025-10-06,10089.0,Webcam,South,5,25.0,0.2,Accessories,100.0,18.450968566238892
1280,2025-10-07,10050.0,Headphones,North,1,500.0,0.2,Accessories,400.0,43.36197401371243
1281,2025-10-08,10023.0,Webcam,West,1,200.0,0.05,Accessories,190.0,47.11635658914335
